"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"region";"sales";"quantity";"discount";"profit";"unit_price";"profit_margin"
"CA-2014-169061";"2014-03-05";"2014-03-08";"Second Class";"AB-10150";"OFF-AR-10000588";"United States";"East";60.0;3.0;0.0;15.0;20.0;25.0
"CA-2014-169061";"2014-03-05";"2014-03-08";"Second Class";"AB-10150";"TEC-AC-10002001";"United States";"East";480.0;3.0;0.0;178.0;160.0;37.08
"CA-2014-169061";"2014-03-05";"2014-03-08";"Second Class";"AB-10150";"OFF-SU-10000381";"United States";"East";19.0;2.0;0.0;5.0;9.5;26.32
"CA-2014-169061";"2014-03-05";"2014-03-08";"Second Class";"AB-10150";"OFF-BI-10001617";"United States";"East";50.0;6.0;0.0;17.0;8.33;34.0
"CA-2014-169061";"2014-03-05";"2014-03-08";"Second Class";"AB-10150";"OFF-PA-10001878";"United States";"East";98.0;2.0;0.0;46.0;49.0;46.94
"CA-2015-102316";"2015-03-01";"2015-03-03";"Second Class";"DH-13075";"TEC-PH-10000376";"United States";"West";16.0;2.0;0.0;1.0;8.0;6.25
"CA-2015-102316";"2015-03-01";"2015-03-03";"Second Class";"DH-13075";"FUR-CH-10003396";"United States";"West";185.0;3.0;0.0;-21.0;61.67;-11.35
"CA-2014-164903";"2014-02-20";"2014-02-24";"Standard Class";"SR-20740";"OFF-PA-10003363";"United States";"West";13.0;2.0;0.0;6.0;6.5;46.15
"CA-2016-109400";"2016-05-02";"2016-05-06";"Standard Class";"NR-18550";"FUR-CH-10003298";"United States";"Central";367.0;4.0;0.0;-110.0;91.75;-29.97
"CA-2016-130400";"2016-03-08";"2016-03-12";"Standard Class";"SJ-20125";"OFF-BI-10001757";"United States";"Central";9.0;9.0;1.0;-14.0;1.0;-155.56
"CA-2016-130400";"2016-03-08";"2016-03-12";"Standard Class";"SJ-20125";"TEC-AC-10004633";"United States";"Central";28.0;5.0;0.0;8.0;5.6;28.57
"CA-2015-135853";"2015-12-11";"2015-12-14";"First Class";"CA-12775";"TEC-AC-10004761";"United States";"Central";175.0;11.0;0.0;61.0;15.91;34.86
"CA-2015-135853";"2015-12-11";"2015-12-14";"First Class";"CA-12775";"TEC-PH-10003691";"United States";"Central";126.0;1.0;0.0;31.0;126.0;24.6
"CA-2015-135853";"2015-12-11";"2015-12-14";"First Class";"CA-12775";"OFF-BI-10004965";"United States";"Central";23.0;2.0;0.0;10.0;11.5;43.48
"CA-2016-103359";"2016-12-22";"2016-12-26";"Standard Class";"LC-16885";"OFF-BI-10004233";"United States";"East";26.0;2.0;0.0;9.0;13.0;34.62
"CA-2016-144645";"2016-02-02";"2016-02-08";"Standard Class";"NS-18640";"FUR-FU-10003601";"United States";"Central";74.0;2.0;1.0;-77.0;37.0;-104.05
"CA-2017-141614";"2017-06-05";"2017-06-09";"Standard Class";"NS-18640";"OFF-PA-10002787";"United States";"South";21.0;4.0;0.0;7.0;5.25;33.33
"CA-2015-122168";"2015-08-21";"2015-08-26";"Standard Class";"HG-14965";"OFF-AR-10003602";"United States";"South";18.0;3.0;0.0;8.0;6.0;44.44
"CA-2015-122168";"2015-08-21";"2015-08-26";"Standard Class";"HG-14965";"OFF-AR-10002053";"United States";"South";36.0;12.0;0.0;10.0;3.0;27.78
"CA-2016-132899";"2016-04-07";"2016-04-11";"Standard Class";"SF-20200";"OFF-AR-10002833";"United States";"East";4.0;2.0;0.0;1.0;2.0;25.0
"CA-2017-149720";"2017-06-04";"2017-06-07";"Second Class";"EM-14065";"FUR-FU-10002501";"United States";"Central";30.0;6.0;1.0;-17.0;5.0;-56.67
"CA-2017-118003";"2017-12-04";"2017-12-10";"Standard Class";"DO-13645";"FUR-FU-10002506";"United States";"East";13.0;1.0;0.0;2.0;13.0;15.38
"CA-2017-118003";"2017-12-04";"2017-12-10";"Standard Class";"DO-13645";"FUR-CH-10003817";"United States";"East";182.0;3.0;0.0;46.0;60.67;25.27
"CA-2017-118003";"2017-12-04";"2017-12-10";"Standard Class";"DO-13645";"FUR-CH-10004860";"United States";"East";303.0;3.0;0.0;18.0;101.0;5.94
"CA-2016-141887";"2016-01-11";"2016-01-15";"Standard Class";"MP-17470";"FUR-FU-10002268";"United States";"East";55.0;14.0;0.0;9.0;3.93;16.36
"US-2016-160206";"2016-04-01";"2016-04-07";"Standard Class";"MY-18295";"TEC-PH-10000148";"United States";"Central";13.0;1.0;0.0;0.0;13.0;0.0
"CA-2017-133074";"2017-09-21";"2017-09-25";"Standard Class";"DB-13615";"OFF-PA-10004082";"United States";"West";56.0;7.0;0.0;28.0;8.0;50.0
"CA-2017-161172";"2017-03-16";"2017-03-16";"Same Day";"SP-20920";"TEC-PH-10004348";"United States";"East";44.0;2.0;0.0;-7.0;22.0;-15.91
"CA-2017-161172";"2017-03-16";"2017-03-16";"Same Day";"SP-20920";"FUR-FU-10003424";"United States";"East";51.0;6.0;0.0;8.0;8.5;15.69
"CA-2017-161172";"2017-03-16";"2017-03-16";"Same Day";"SP-20920";"OFF-BI-10004654";"United States";"East";5.0;3.0;1.0;-3.0;1.67;-60.0
"CA-2017-161172";"2017-03-16";"2017-03-16";"Same Day";"SP-20920";"TEC-AC-10004571";"United States";"East";160.0;2.0;0.0;44.0;80.0;27.5
"CA-2017-161172";"2017-03-16";"2017-03-16";"Same Day";"SP-20920";"OFF-ST-10000675";"United States";"East";54.0;2.0;0.0;3.0;27.0;5.56
"CA-2017-137624";"2017-11-10";"2017-11-17";"Standard Class";"ME-17320";"FUR-CH-10001714";"United States";"West";241.0;2.0;0.0;-36.0;120.5;-14.94
"CA-2016-156748";"2016-11-30";"2016-12-06";"Standard Class";"BS-11755";"OFF-PA-10002713";"United States";"Central";14.0;2.0;0.0;6.0;7.0;42.86
"CA-2016-156748";"2016-11-30";"2016-12-06";"Standard Class";"BS-11755";"OFF-ST-10001370";"United States";"Central";497.0;7.0;0.0;25.0;71.0;5.03
"CA-2016-156748";"2016-11-30";"2016-12-06";"Standard Class";"BS-11755";"FUR-CH-10000513";"United States";"Central";390.0;3.0;0.0;35.0;130.0;8.97
"CA-2015-169677";"2015-01-13";"2015-01-15";"Second Class";"KS-16300";"OFF-LA-10003223";"United States";"South";10.0;2.0;0.0;5.0;5.0;50.0
"US-2014-163146";"2014-05-16";"2014-05-20";"Standard Class";"CC-12475";"TEC-AC-10002217";"United States";"West";56.0;3.0;0.0;3.0;18.67;5.36
"CA-2015-157343";"2015-06-07";"2015-06-11";"Standard Class";"HD-14785";"OFF-BI-10003707";"United States";"East";18.0;4.0;1.0;-12.0;4.5;-66.67
"CA-2015-157343";"2015-06-07";"2015-06-11";"Standard Class";"HD-14785";"OFF-PA-10000552";"United States";"East";26.0;5.0;0.0;9.0;5.2;34.62
"CA-2015-157343";"2015-06-07";"2015-06-11";"Standard Class";"HD-14785";"OFF-AR-10003183";"United States";"East";8.0;3.0;0.0;1.0;2.67;12.5
"CA-2017-147354";"2017-03-09";"2017-03-13";"Standard Class";"KB-16315";"TEC-CO-10000971";"United States";"West";480.0;2.0;0.0;60.0;240.0;12.5
"CA-2017-147354";"2017-03-09";"2017-03-13";"Standard Class";"KB-16315";"OFF-BI-10003910";"United States";"West";31.0;5.0;0.0;10.0;6.2;32.26
"CA-2015-157287";"2015-12-22";"2015-12-23";"First Class";"HR-14830";"OFF-ST-10001172";"United States";"East";34.0;2.0;0.0;2.0;17.0;5.88
"CA-2015-157287";"2015-12-22";"2015-12-23";"First Class";"HR-14830";"FUR-CH-10001270";"United States";"East";423.0;7.0;0.0;0.0;60.43;0.0
"CA-2014-137575";"2014-08-06";"2014-08-11";"Standard Class";"TB-21625";"TEC-AC-10004571";"United States";"East";200.0;2.0;0.0;84.0;100.0;42.0
"CA-2016-119074";"2016-03-27";"2016-03-31";"Standard Class";"DS-13180";"FUR-FU-10004053";"United States";"South";20.0;1.0;0.0;9.0;20.0;45.0
"CA-2016-119074";"2016-03-27";"2016-03-31";"Standard Class";"DS-13180";"FUR-FU-10003731";"United States";"South";40.0;4.0;0.0;11.0;10.0;27.5
"CA-2016-119074";"2016-03-27";"2016-03-31";"Standard Class";"DS-13180";"OFF-BI-10000962";"United States";"South";33.0;2.0;0.0;16.0;16.5;48.48
"CA-2015-149566";"2015-12-05";"2015-12-10";"Standard Class";"GB-14530";"TEC-AC-10001266";"United States";"West";39.0;3.0;0.0;18.0;13.0;46.15
"CA-2015-149566";"2015-12-05";"2015-12-10";"Standard Class";"GB-14530";"OFF-LA-10000452";"United States";"West";13.0;4.0;0.0;6.0;3.25;46.15
"CA-2015-126186";"2015-09-11";"2015-09-12";"First Class";"GB-14530";"FUR-FU-10000073";"United States";"West";25.0;4.0;0.0;4.0;6.25;16.0
"CA-2015-121132";"2015-07-17";"2015-07-24";"Standard Class";"VB-21745";"OFF-LA-10002368";"United States";"Central";6.0;3.0;0.0;2.0;2.0;33.33
"CA-2015-121132";"2015-07-17";"2015-07-24";"Standard Class";"VB-21745";"OFF-FA-10004248";"United States";"Central";14.0;4.0;0.0;3.0;3.5;21.43
"CA-2014-140473";"2014-05-30";"2014-06-03";"Standard Class";"MC-17425";"TEC-CO-10004202";"United States";"Central";720.0;3.0;0.0;135.0;240.0;18.75
"US-2017-102904";"2017-11-13";"2017-11-20";"Standard Class";"CB-12025";"TEC-AC-10000927";"United States";"South";240.0;8.0;0.0;24.0;30.0;10.0
"CA-2016-102092";"2016-12-09";"2016-12-11";"First Class";"PM-18940";"FUR-TA-10002530";"United States";"South";1057.0;7.0;0.0;159.0;151.0;15.04
"CA-2015-117884";"2015-03-22";"2015-03-22";"Same Day";"DC-13285";"TEC-AC-10002567";"United States";"South";448.0;7.0;0.0;90.0;64.0;20.09
"CA-2015-117884";"2015-03-22";"2015-03-22";"Same Day";"DC-13285";"OFF-ST-10002182";"United States";"South";150.0;9.0;0.0;-34.0;16.67;-22.67
"CA-2016-132829";"2016-12-23";"2016-12-26";"Second Class";"LA-16780";"TEC-PH-10004539";"United States";"Central";454.0;3.0;0.0;40.0;151.33;8.81
"CA-2016-132829";"2016-12-23";"2016-12-26";"Second Class";"LA-16780";"OFF-LA-10002945";"United States";"Central";45.0;9.0;0.0;15.0;5.0;33.33
"CA-2016-132829";"2016-12-23";"2016-12-26";"Second Class";"LA-16780";"TEC-PH-10004345";"United States";"Central";288.0;3.0;0.0;36.0;96.0;12.5
"CA-2016-132829";"2016-12-23";"2016-12-26";"Second Class";"LA-16780";"TEC-PH-10004912";"United States";"Central";132.0;3.0;0.0;15.0;44.0;11.36
"CA-2016-132829";"2016-12-23";"2016-12-26";"Second Class";"LA-16780";"FUR-FU-10000206";"United States";"Central";2.0;2.0;1.0;-1.0;1.0;-50.0
"CA-2016-123540";"2016-04-02";"2016-04-06";"Second Class";"DJ-13420";"FUR-CH-10000847";"United States";"Central";1455.0;5.0;0.0;378.0;291.0;25.98
"US-2017-108315";"2017-04-30";"2017-05-04";"Standard Class";"MH-18115";"OFF-BI-10000822";"United States";"South";5.0;3.0;1.0;-4.0;1.67;-80.0
"US-2017-108315";"2017-04-30";"2017-05-04";"Standard Class";"MH-18115";"FUR-FU-10000747";"United States";"South";221.0;6.0;0.0;-8.0;36.83;-3.62
"CA-2016-134110";"2016-11-17";"2016-11-18";"First Class";"BG-11035";"TEC-PH-10002350";"United States";"Central";67.0;3.0;0.0;7.0;22.33;10.45
"CA-2016-134110";"2016-11-17";"2016-11-18";"First Class";"BG-11035";"OFF-PA-10000697";"United States";"Central";15.0;4.0;0.0;6.0;3.75;40.0
"US-2016-136581";"2016-11-10";"2016-11-12";"First Class";"SV-20365";"OFF-PA-10002787";"United States";"East";31.0;6.0;0.0;11.0;5.17;35.48
"CA-2016-162390";"2016-12-06";"2016-12-12";"Standard Class";"DP-13105";"OFF-BI-10004318";"United States";"East";969.0;7.0;0.0;315.0;138.43;32.51
"CA-2016-162390";"2016-12-06";"2016-12-12";"Standard Class";"DP-13105";"OFF-BI-10001721";"United States";"East";222.0;13.0;0.0;78.0;17.08;35.14
"CA-2016-162390";"2016-12-06";"2016-12-12";"Standard Class";"DP-13105";"TEC-CO-10004202";"United States";"East";480.0;2.0;0.0;90.0;240.0;18.75
"CA-2016-162222";"2016-04-03";"2016-04-03";"Same Day";"SR-20740";"OFF-PA-10003893";"United States";"Central";10.0;3.0;0.0;3.0;3.33;30.0
"CA-2014-121629";"2014-11-28";"2014-12-02";"Standard Class";"BT-11680";"TEC-MA-10004679";"United States";"Central";999.0;5.0;0.0;-200.0;199.8;-20.02
"CA-2015-164623";"2015-10-20";"2015-10-22";"First Class";"MS-17770";"OFF-PA-10000249";"United States";"East";25.0;2.0;0.0;12.0;12.5;48.0
"CA-2014-159849";"2014-09-19";"2014-09-19";"Same Day";"JK-15640";"OFF-FA-10000053";"United States";"West";6.0;3.0;0.0;0.0;2.0;0.0
"CA-2017-101273";"2017-08-27";"2017-08-30";"Second Class";"ST-20530";"OFF-AP-10000804";"United States";"South";14.0;4.0;0.0;1.0;3.5;7.14
"CA-2017-106747";"2017-07-03";"2017-07-04";"First Class";"TS-21505";"FUR-FU-10004188";"United States";"East";102.0;1.0;0.0;27.0;102.0;26.47
"CA-2017-146164";"2017-12-22";"2017-12-26";"Standard Class";"CM-12190";"FUR-TA-10004915";"United States";"Central";608.0;2.0;0.0;97.0;304.0;15.95
"CA-2017-146164";"2017-12-22";"2017-12-26";"Standard Class";"CM-12190";"OFF-ST-10001228";"United States";"Central";31.0;2.0;0.0;8.0;15.5;25.81
"CA-2016-111605";"2016-12-27";"2017-01-02";"Standard Class";"JW-15955";"OFF-LA-10002368";"United States";"South";3.0;1.0;0.0;1.0;3.0;33.33
"CA-2014-130673";"2014-05-20";"2014-05-22";"Second Class";"MC-17590";"FUR-FU-10003489";"United States";"Central";10.0;3.0;1.0;-6.0;3.33;-60.0
"CA-2014-130673";"2014-05-20";"2014-05-22";"Second Class";"MC-17590";"OFF-PA-10000289";"United States";"Central";10.0;2.0;0.0;4.0;5.0;40.0
"CA-2014-130673";"2014-05-20";"2014-05-22";"Second Class";"MC-17590";"TEC-AC-10004227";"United States";"Central";21.0;2.0;0.0;-4.0;10.5;-19.05
"CA-2014-130673";"2014-05-20";"2014-05-22";"Second Class";"MC-17590";"OFF-ST-10000636";"United States";"Central";67.0;5.0;0.0;-13.0;13.4;-19.4
"CA-2014-104808";"2014-02-04";"2014-02-08";"Second Class";"MH-17440";"OFF-BI-10003676";"United States";"West";17.0;2.0;0.0;6.0;8.5;35.29
"US-2017-132927";"2017-12-09";"2017-12-15";"Standard Class";"RD-19720";"OFF-BI-10001116";"United States";"East";11.0;7.0;1.0;-8.0;1.57;-72.73
"CA-2017-162015";"2017-07-11";"2017-07-18";"Standard Class";"KB-16240";"TEC-AC-10003832";"United States";"West";1287.0;5.0;0.0;245.0;257.4;19.04
"CA-2017-162015";"2017-07-11";"2017-07-18";"Standard Class";"KB-16240";"OFF-AP-10003040";"United States";"West";168.0;5.0;0.0;44.0;33.6;26.19
"CA-2015-138492";"2015-05-15";"2015-05-22";"Standard Class";"FC-14335";"OFF-ST-10002583";"United States";"East";52.0;2.0;0.0;-10.0;26.0;-19.23
"CA-2017-145338";"2017-01-29";"2017-02-01";"First Class";"BD-11770";"OFF-AR-10002053";"United States";"East";5.0;2.0;0.0;0.0;2.5;0.0
"CA-2017-126676";"2017-09-29";"2017-10-01";"First Class";"FH-14365";"OFF-EN-10004846";"United States";"East";8.0;3.0;0.0;4.0;2.67;50.0
"CA-2017-101700";"2017-04-23";"2017-04-26";"First Class";"SO-20335";"OFF-EN-10003134";"United States";"West";19.0;2.0;0.0;7.0;9.5;36.84
"CA-2017-101700";"2017-04-23";"2017-04-26";"First Class";"SO-20335";"FUR-FU-10001025";"United States";"West";12.0;3.0;0.0;3.0;4.0;25.0
"CA-2017-159667";"2017-11-09";"2017-11-13";"Standard Class";"PM-19135";"TEC-AC-10002567";"United States";"South";192.0;3.0;0.0;38.0;64.0;19.79
"CA-2017-159667";"2017-11-09";"2017-11-13";"Standard Class";"PM-19135";"TEC-PH-10004094";"United States";"South";499.0;4.0;0.0;31.0;124.75;6.21
"CA-2014-111934";"2014-05-05";"2014-05-07";"First Class";"GD-14590";"OFF-BI-10004364";"United States";"South";12.0;2.0;0.0;5.0;6.0;41.67
"CA-2014-111934";"2014-05-05";"2014-05-07";"First Class";"GD-14590";"OFF-PA-10000474";"United States";"South";35.0;1.0;0.0;17.0;35.0;48.57
"US-2016-117387";"2016-10-27";"2016-10-31";"Standard Class";"PA-19060";"OFF-BI-10004308";"United States";"West";67.0;4.0;0.0;25.0;16.75;37.31
"CA-2014-141110";"2014-11-26";"2014-12-01";"Standard Class";"LS-17200";"OFF-BI-10002012";"United States";"West";4.0;3.0;0.0;2.0;1.33;50.0
"CA-2014-141110";"2014-11-26";"2014-12-01";"Standard Class";"LS-17200";"OFF-PA-10002586";"United States";"West";15.0;3.0;0.0;7.0;5.0;46.67
"CA-2014-141110";"2014-11-26";"2014-12-01";"Standard Class";"LS-17200";"OFF-AP-10000692";"United States";"West";41.0;2.0;0.0;11.0;20.5;26.83
"CA-2014-141110";"2014-11-26";"2014-12-01";"Standard Class";"LS-17200";"OFF-BI-10001553";"United States";"West";7.0;1.0;0.0;3.0;7.0;42.86
"US-2014-133949";"2014-12-31";"2014-12-31";"Same Day";"JL-15175";"TEC-PH-10004908";"United States";"West";476.0;7.0;0.0;59.0;68.0;12.39
"US-2016-116365";"2016-01-03";"2016-01-08";"Standard Class";"CA-12310";"TEC-AC-10002217";"United States";"Central";30.0;2.0;0.0;-5.0;15.0;-16.67
"US-2016-116365";"2016-01-03";"2016-01-08";"Standard Class";"CA-12310";"TEC-AC-10002942";"United States";"Central";166.0;3.0;0.0;-6.0;55.33;-3.61
"US-2016-116365";"2016-01-03";"2016-01-08";"Standard Class";"CA-12310";"TEC-PH-10002890";"United States";"Central";181.0;5.0;0.0;14.0;36.2;7.73
"CA-2017-162936";"2017-08-18";"2017-08-22";"Standard Class";"CM-12160";"TEC-AC-10003614";"United States";"East";23.0;2.0;0.0;8.0;11.5;34.78
"CA-2014-151946";"2014-06-04";"2014-06-09";"Standard Class";"BT-11440";"FUR-FU-10002878";"United States";"East";57.0;2.0;0.0;21.0;28.5;36.84
"CA-2014-151946";"2014-06-04";"2014-06-09";"Standard Class";"BT-11440";"OFF-AP-10001626";"United States";"East";16.0;4.0;0.0;4.0;4.0;25.0
"CA-2014-151946";"2014-06-04";"2014-06-09";"Standard Class";"BT-11440";"FUR-BO-10003272";"United States";"East";354.0;2.0;0.0;-44.0;177.0;-12.43
"CA-2014-151946";"2014-06-04";"2014-06-09";"Standard Class";"BT-11440";"FUR-FU-10002191";"United States";"East";14.0;2.0;0.0;7.0;7.0;50.0
"CA-2017-123624";"2017-11-13";"2017-11-17";"Second Class";"SE-20110";"TEC-AC-10000682";"United States";"West";83.0;5.0;0.0;29.0;16.6;34.94
"CA-2016-146437";"2016-01-28";"2016-02-01";"Second Class";"HG-14965";"OFF-AR-10000588";"United States";"West";40.0;2.0;0.0;10.0;20.0;25.0
"CA-2016-138233";"2016-11-09";"2016-11-14";"Standard Class";"PF-19165";"TEC-AC-10002001";"United States";"West";480.0;3.0;0.0;178.0;160.0;37.08
"CA-2016-165918";"2016-09-10";"2016-09-14";"Standard Class";"BD-11770";"OFF-LA-10003720";"United States";"West";7.0;2.0;0.0;3.0;3.5;42.86
"CA-2016-165918";"2016-09-10";"2016-09-14";"Standard Class";"BD-11770";"OFF-BI-10004364";"United States";"West";14.0;3.0;0.0;4.0;4.67;28.57
"CA-2016-165918";"2016-09-10";"2016-09-14";"Standard Class";"BD-11770";"OFF-PA-10000100";"United States";"West";82.0;2.0;0.0;40.0;41.0;48.78
"CA-2016-165918";"2016-09-10";"2016-09-14";"Standard Class";"BD-11770";"OFF-BI-10004826";"United States";"West";40.0;3.0;0.0;14.0;13.33;35.0
"CA-2017-117513";"2017-03-03";"2017-03-08";"Standard Class";"BT-11395";"FUR-TA-10001520";"United States";"West";400.0;7.0;0.0;-15.0;57.14;-3.75
"CA-2017-132437";"2017-09-08";"2017-09-13";"Second Class";"EM-14095";"OFF-ST-10001031";"United States";"East";65.0;4.0;0.0;17.0;16.25;26.15
"CA-2017-104318";"2017-05-13";"2017-05-18";"Standard Class";"FH-14275";"OFF-AP-10000358";"United States";"South";21.0;2.0;0.0;2.0;10.5;9.52
"US-2016-114230";"2016-11-27";"2016-12-01";"Standard Class";"CM-12235";"OFF-ST-10000876";"United States";"West";40.0;4.0;0.0;4.0;10.0;10.0
"CA-2015-136147";"2015-11-13";"2015-11-18";"Standard Class";"FM-14380";"OFF-BI-10004224";"United States";"South";121.0;6.0;1.0;-101.0;20.17;-83.47
"CA-2015-136147";"2015-11-13";"2015-11-18";"Standard Class";"FM-14380";"TEC-AC-10004568";"United States";"South";112.0;5.0;0.0;-1.0;22.4;-0.89
"CA-2015-156118";"2015-12-08";"2015-12-12";"Standard Class";"HG-14965";"OFF-PA-10000533";"United States";"West";16.0;3.0;0.0;5.0;5.33;31.25
"CA-2015-164084";"2015-09-07";"2015-09-12";"Standard Class";"AG-10525";"OFF-ST-10003638";"United States";"East";70.0;3.0;0.0;19.0;23.33;27.14
"CA-2015-164084";"2015-09-07";"2015-09-12";"Standard Class";"AG-10525";"TEC-AC-10002305";"United States";"East";90.0;5.0;0.0;16.0;18.0;17.78
"CA-2015-164084";"2015-09-07";"2015-09-12";"Standard Class";"AG-10525";"FUR-TA-10003569";"United States";"East";481.0;2.0;0.0;-120.0;240.5;-24.95
"CA-2015-164084";"2015-09-07";"2015-09-12";"Standard Class";"AG-10525";"OFF-FA-10003059";"United States";"East";7.0;4.0;0.0;2.0;1.75;28.57
"CA-2016-107783";"2016-07-28";"2016-07-29";"First Class";"OT-18730";"FUR-BO-10004409";"United States";"East";177.0;5.0;1.0;-78.0;35.4;-44.07
"CA-2016-107783";"2016-07-28";"2016-07-29";"First Class";"OT-18730";"OFF-BI-10000545";"United States";"East";1370.0;6.0;1.0;-913.0;228.33;-66.64
"CA-2016-107783";"2016-07-28";"2016-07-29";"First Class";"OT-18730";"OFF-AP-10004052";"United States";"East";9.0;3.0;0.0;1.0;3.0;11.11
"CA-2017-159793";"2017-08-25";"2017-08-29";"Standard Class";"SV-20365";"FUR-BO-10001798";"United States";"East";131.0;2.0;1.0;-89.0;65.5;-67.94
"CA-2014-160094";"2014-04-30";"2014-05-02";"First Class";"JM-16195";"OFF-AR-10004010";"United States";"South";175.0;5.0;0.0;45.0;35.0;25.71
"CA-2014-160094";"2014-04-30";"2014-05-02";"First Class";"JM-16195";"OFF-ST-10000585";"United States";"South";826.0;5.0;0.0;215.0;165.2;26.03
"CA-2017-151281";"2017-04-27";"2017-05-02";"Standard Class";"HM-14980";"FUR-FU-10000397";"United States";"West";140.0;7.0;0.0;39.0;20.0;27.86
"CA-2017-118346";"2017-07-23";"2017-07-24";"First Class";"PO-19180";"TEC-AC-10000736";"United States";"Central";400.0;5.0;0.0;144.0;80.0;36.0
"CA-2014-129819";"2014-12-13";"2014-12-15";"Second Class";"KC-16675";"OFF-BI-10004970";"United States";"South";12.0;3.0;0.0;6.0;4.0;50.0
"US-2017-148551";"2017-01-12";"2017-01-16";"Standard Class";"DB-13120";"OFF-BI-10000545";"United States";"Central";761.0;5.0;1.0;-1141.0;152.2;-149.93
"CA-2017-147767";"2017-12-02";"2017-12-02";"Same Day";"SV-20935";"OFF-BI-10001670";"United States";"West";68.0;6.0;1.0;-45.0;11.33;-66.18
"CA-2015-108259";"2015-11-08";"2015-11-15";"Standard Class";"NS-18640";"OFF-FA-10000624";"United States";"South";32.0;11.0;0.0;12.0;2.91;37.5
"CA-2015-108259";"2015-11-08";"2015-11-15";"Standard Class";"NS-18640";"OFF-LA-10002945";"United States";"South";5.0;1.0;0.0;2.0;5.0;40.0
"CA-2015-108259";"2015-11-08";"2015-11-15";"Standard Class";"NS-18640";"OFF-BI-10000315";"United States";"South";40.0;7.0;1.0;-29.0;5.71;-72.5
"CA-2015-108259";"2015-11-08";"2015-11-15";"Standard Class";"NS-18640";"FUR-FU-10000023";"United States";"South";5.0;1.0;0.0;1.0;5.0;20.0
"CA-2016-113341";"2016-11-25";"2016-11-29";"Standard Class";"MH-17455";"FUR-CH-10004698";"United States";"West";194.0;3.0;0.0;19.0;64.67;9.79
"US-2015-131842";"2015-12-05";"2015-12-08";"First Class";"RR-19525";"FUR-CH-10004477";"United States";"South";97.0;2.0;0.0;11.0;48.5;11.34
"CA-2016-164574";"2016-07-29";"2016-08-03";"Standard Class";"RH-19555";"OFF-ST-10003816";"United States";"South";705.0;5.0;0.0;26.0;141.0;3.69
"CA-2016-164574";"2016-07-29";"2016-08-03";"Standard Class";"RH-19555";"OFF-BI-10002429";"United States";"South";27.0;3.0;1.0;-20.0;9.0;-74.07
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"OFF-FA-10000840";"United States";"West";6.0;5.0;0.0;3.0;1.2;50.0
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"FUR-FU-10001918";"United States";"West";14.0;3.0;0.0;6.0;4.67;42.86
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"OFF-SU-10001574";"United States";"West";7.0;2.0;0.0;2.0;3.5;28.57
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"TEC-AC-10001606";"United States";"West";200.0;2.0;0.0;76.0;100.0;38.0
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"TEC-AC-10003399";"United States";"West";145.0;4.0;0.0;61.0;36.25;42.07
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"TEC-AC-10000865";"United States";"West";118.0;2.0;0.0;20.0;59.0;16.95
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"OFF-PA-10002923";"United States";"West";49.0;1.0;0.0;24.0;49.0;48.98
"CA-2014-142769";"2014-09-13";"2014-09-13";"Same Day";"RP-19390";"OFF-AP-10004785";"United States";"West";23.0;2.0;0.0;10.0;11.5;43.48
"CA-2016-168361";"2016-06-21";"2016-06-25";"Standard Class";"KB-16600";"OFF-BI-10003727";"United States";"Central";1.0;1.0;1.0;-1.0;1.0;-100.0
"CA-2016-153185";"2016-09-03";"2016-09-08";"Standard Class";"MH-17620";"OFF-PA-10002246";"United States";"East";31.0;6.0;0.0;11.0;5.17;35.48
"CA-2017-124765";"2017-11-25";"2017-11-30";"Standard Class";"HZ-14950";"FUR-BO-10003965";"United States";"South";724.0;5.0;0.0;-81.0;144.8;-11.19
"CA-2015-131856";"2015-05-12";"2015-05-17";"Standard Class";"JG-15160";"FUR-FU-10000175";"United States";"Central";22.0;4.0;1.0;-16.0;5.5;-72.73
"CA-2015-131856";"2015-05-12";"2015-05-17";"Standard Class";"JG-15160";"TEC-PH-10001336";"United States";"Central";619.0;6.0;0.0;70.0;103.17;11.31
"CA-2015-131856";"2015-05-12";"2015-05-17";"Standard Class";"JG-15160";"OFF-PA-10001954";"United States";"Central";128.0;7.0;0.0;42.0;18.29;32.81
"CA-2017-126634";"2017-03-30";"2017-04-01";"Second Class";"AB-10165";"FUR-FU-10004973";"United States";"West";94.0;5.0;0.0;40.0;18.8;42.55
"CA-2016-118500";"2016-11-17";"2016-11-18";"First Class";"HJ-14875";"OFF-SU-10004231";"United States";"West";50.0;5.0;0.0;13.0;10.0;26.0
"CA-2016-163951";"2016-12-30";"2017-01-02";"First Class";"CJ-11875";"OFF-AR-10004269";"United States";"East";17.0;5.0;0.0;2.0;3.4;11.76
